chr	tag	start	end	strand	ID
chr10	exon	20283398	20283456	+	LOC_Os10g37880.4:exon_7
chr10	exon	20283709	20283765	+	LOC_Os10g37880.4:exon_8
chr10	exon	20284117	20284145	+	LOC_Os10g37880.4:exon_9
chr10	exon	20284522	20285018	+	LOC_Os10g37880.4:exon_10
chr10	five_prime_UTR	20281431	20281512	+	LOC_Os10g37880.4:utr_1
chr10	CDS	20281513	20281605	+	LOC_Os10g37880.4:cds_1
chr10	CDS	20281716	20281908	+	LOC_Os10g37880.4:cds_2
chr10	CDS	20282398	20282478	+	LOC_Os10g37880.4:cds_3
chr10	CDS	20282554	20282605	+	LOC_Os10g37880.4:cds_4
chr10	CDS	20282774	20282877	+	LOC_Os10g37880.4:cds_5
chr10	CDS	20283060	20283160	+	LOC_Os10g37880.4:cds_6
chr10	CDS	20283398	20283456	+	LOC_Os10g37880.4:cds_7
chr10	CDS	20283709	20283765	+	LOC_Os10g37880.4:cds_8
chr10	CDS	20284117	20284145	+	LOC_Os10g37880.4:cds_9
chr10	CDS	20284522	20284535	+	LOC_Os10g37880.4:cds_10
chr10	three_prime_UTR	20284536	20285018	+	LOC_Os10g37880.4:utr_2
chr10	gene	20293206	20299471	+	LOC_Os10g37899
chr10	mRNA	20293206	20299471	+	LOC_Os10g37899.1
chr10	exon	20293206	20293766	+	LOC_Os10g37899.1:exon_1
chr10	exon	20295277	20295495	+	LOC_Os10g37899.1:exon_2
chr10	exon	20295619	20295814	+	LOC_Os10g37899.1:exon_3
chr10	exon	20296292	20296372	+	LOC_Os10g37899.1:exon_4
chr10	exon	20296438	20296489	+	LOC_Os10g37899.1:exon_5
chr10	exon	20296624	20296745	+	LOC_Os10g37899.1:exon_6
chr10	exon	20297550	20297650	+	LOC_Os10g37899.1:exon_7
chr10	exon	20297823	20297881	+	LOC_Os10g37899.1:exon_8
chr10	exon	20297980	20298036	+	LOC_Os10g37899.1:exon_9
chr10	exon	20298400	20298445	+	LOC_Os10g37899.1:exon_10
chr10	exon	20298679	20298758	+	LOC_Os10g37899.1:exon_11
chr10	exon	20298848	20298926	+	LOC_Os10g37899.1:exon_12
chr10	exon	20299155	20299471	+	LOC_Os10g37899.1:exon_13
chr10	CDS	20293206	20293766	+	LOC_Os10g37899.1:cds_1
chr10	CDS	20295277	20295495	+	LOC_Os10g37899.1:cds_2
chr10	CDS	20295619	20295814	+	LOC_Os10g37899.1:cds_3
chr10	CDS	20296292	20296372	+	LOC_Os10g37899.1:cds_4
chr10	CDS	20296438	20296489	+	LOC_Os10g37899.1:cds_5
chr10	CDS	20296624	20296745	+	LOC_Os10g37899.1:cds_6
chr10	CDS	20297550	20297650	+	LOC_Os10g37899.1:cds_7
chr10	CDS	20297823	20297881	+	LOC_Os10g37899.1:cds_8
chr10	CDS	20297980	20298036	+	LOC_Os10g37899.1:cds_9
chr10	CDS	20298400	20298445	+	LOC_Os10g37899.1:cds_10
chr10	CDS	20298679	20298758	+	LOC_Os10g37899.1:cds_11
chr10	CDS	20298848	20298908	+	LOC_Os10g37899.1:cds_12
chr10	three_prime_UTR	20298909	20298926	+	LOC_Os10g37899.1:utr_1
chr10	three_prime_UTR	20299155	20299471	+	LOC_Os10g37899.1:utr_2
chr10	gene	20307371	20308990	+	LOC_Os10g37920
chr10	mRNA	20307371	20308990	+	LOC_Os10g37920.1
chr10	exon	20307371	20308990	+	LOC_Os10g37920.1:exon_1
chr10	CDS	20307371	20308990	+	LOC_Os10g37920.1:cds_1
chr10	gene	20320079	20325690	+	LOC_Os10g37940
chr10	mRNA	20320079	20325690	+	LOC_Os10g37940.1
chr10	exon	20320079	20320210	+	LOC_Os10g37940.1:exon_1
chr10	exon	20320287	20320345	+	LOC_Os10g37940.1:exon_2
chr10	exon	20320500	20321286	+	LOC_Os10g37940.1:exon_3
chr10	exon	20321432	20321747	+	LOC_Os10g37940.1:exon_4
chr10	exon	20321985	20322068	+	LOC_Os10g37940.1:exon_5
chr10	exon	20322104	20322825	+	LOC_Os10g37940.1:exon_6
chr10	exon	20322975	20323958	+	LOC_Os10g37940.1:exon_7
chr10	exon	20324017	20325690	+	LOC_Os10g37940.1:exon_8
chr10	CDS	20320079	20320210	+	LOC_Os10g37940.1:cds_1
chr10	CDS	20320287	20320345	+	LOC_Os10g37940.1:cds_2
chr10	CDS	20320500	20321286	+	LOC_Os10g37940.1:cds_3
chr10	CDS	20321432	20321747	+	LOC_Os10g37940.1:cds_4
chr10	CDS	20321985	20322068	+	LOC_Os10g37940.1:cds_5
chr10	CDS	20322104	20322825	+	LOC_Os10g37940.1:cds_6
chr10	CDS	20322975	20323958	+	LOC_Os10g37940.1:cds_7
chr10	CDS	20324017	20325690	+	LOC_Os10g37940.1:cds_8
chr10	gene	20327370	20328547	-	LOC_Os10g37950
chr10	mRNA	20327370	20328547	-	LOC_Os10g37950.1
chr10	exon	20328196	20328547	-	LOC_Os10g37950.1:exon_1
chr10	exon	20327370	20327527	-	LOC_Os10g37950.1:exon_2
chr10	CDS	20328196	20328547	-	LOC_Os10g37950.1:cds_1
chr10	CDS	20327370	20327527	-	LOC_Os10g37950.1:cds_2
chr10	gene	20334741	20339093	-	LOC_Os10g37960
chr10	mRNA	20334741	20339093	-	LOC_Os10g37960.1
chr10	exon	20338639	20339093	-	LOC_Os10g37960.1:exon_1
chr10	exon	20337797	20337837	-	LOC_Os10g37960.1:exon_2
chr10	exon	20336229	20337197	-	LOC_Os10g37960.1:exon_3
chr10	exon	20336046	20336113	-	LOC_Os10g37960.1:exon_4
chr10	exon	20334741	20334899	-	LOC_Os10g37960.1:exon_5
chr10	CDS	20338639	20339093	-	LOC_Os10g37960.1:cds_1
chr10	CDS	20337797	20337837	-	LOC_Os10g37960.1:cds_2
chr10	CDS	20336229	20337197	-	LOC_Os10g37960.1:cds_3
chr10	CDS	20336046	20336113	-	LOC_Os10g37960.1:cds_4
chr10	CDS	20334741	20334899	-	LOC_Os10g37960.1:cds_5
chr10	gene	20340302	20341980	+	LOC_Os10g37970
chr10	mRNA	20340302	20341980	+	LOC_Os10g37970.1
chr10	exon	20340302	20340670	+	LOC_Os10g37970.1:exon_1
chr10	exon	20341756	20341980	+	LOC_Os10g37970.1:exon_2
chr10	CDS	20340302	20340670	+	LOC_Os10g37970.1:cds_1
chr10	CDS	20341756	20341980	+	LOC_Os10g37970.1:cds_2
chr10	gene	20344995	20347004	-	LOC_Os10g37980
chr10	mRNA	20344995	20347004	-	LOC_Os10g37980.1
chr10	exon	20344995	20347004	-	LOC_Os10g37980.1:exon_1
chr10	five_prime_UTR	20346885	20347004	-	LOC_Os10g37980.1:utr_2
chr10	CDS	20345658	20346884	-	LOC_Os10g37980.1:cds_1
chr10	three_prime_UTR	20344995	20345657	-	LOC_Os10g37980.1:utr_1
chr10	gene	20352199	20354692	-	LOC_Os10g37990
chr10	mRNA	20352199	20354692	-	LOC_Os10g37990.1
chr10	exon	20354624	20354692	-	LOC_Os10g37990.1:exon_1
chr10	exon	20353227	20353285	-	LOC_Os10g37990.1:exon_2
chr10	exon	20352991	20353054	-	LOC_Os10g37990.1:exon_3
chr10	exon	20352199	20352231	-	LOC_Os10g37990.1:exon_4
chr10	CDS	20354624	20354692	-	LOC_Os10g37990.1:cds_1
chr10	CDS	20353227	20353285	-	LOC_Os10g37990.1:cds_2
chr10	CDS	20352991	20353054	-	LOC_Os10g37990.1:cds_3
chr10	CDS	20352199	20352231	-	LOC_Os10g37990.1:cds_4
chr10	gene	20355076	20355657	+	LOC_Os10g38000
chr10	mRNA	20355076	20355657	+	LOC_Os10g38000.1
chr10	exon	20355076	20355657	+	LOC_Os10g38000.1:exon_1
chr10	CDS	20355076	20355657	+	LOC_Os10g38000.1:cds_1
chr10	gene	20360947	20365155	+	LOC_Os10g38020
chr10	mRNA	20360947	20365155	+	LOC_Os10g38020.1
chr10	exon	20360947	20361780	+	LOC_Os10g38020.1:exon_1
chr10	exon	20362943	20363135	+	LOC_Os10g38020.1:exon_2
chr10	exon	20364310	20365155	+	LOC_Os10g38020.1:exon_3
chr10	five_prime_UTR	20360947	20361276	+	LOC_Os10g38020.1:utr_1
chr10	CDS	20361277	20361780	+	LOC_Os10g38020.1:cds_1
chr10	CDS	20362943	20363135	+	LOC_Os10g38020.1:cds_2
chr10	CDS	20364310	20364926	+	LOC_Os10g38020.1:cds_3
chr10	three_prime_UTR	20364927	20365155	+	LOC_Os10g38020.1:utr_2
chr10	gene	20365322	20368287	-	LOC_Os10g38030
chr10	mRNA	20365322	20368287	-	LOC_Os10g38030.1
chr10	exon	20367825	20368287	-	LOC_Os10g38030.1:exon_1
chr10	exon	20366972	20367233	-	LOC_Os10g38030.1:exon_2
chr10	exon	20366640	20366839	-	LOC_Os10g38030.1:exon_3
chr10	exon	20366365	20366552	-	LOC_Os10g38030.1:exon_4
chr10	exon	20365322	20365940	-	LOC_Os10g38030.1:exon_5
chr10	five_prime_UTR	20367932	20368287	-	LOC_Os10g38030.1:utr_2
chr10	CDS	20367825	20367931	-	LOC_Os10g38030.1:cds_1
chr10	CDS	20366972	20367233	-	LOC_Os10g38030.1:cds_2
chr10	CDS	20366640	20366839	-	LOC_Os10g38030.1:cds_3
chr10	CDS	20366365	20366552	-	LOC_Os10g38030.1:cds_4
chr10	CDS	20365654	20365940	-	LOC_Os10g38030.1:cds_5
chr10	three_prime_UTR	20365322	20365653	-	LOC_Os10g38030.1:utr_1
chr10	gene	20374252	20375455	+	LOC_Os10g38040
chr10	mRNA	20374252	20375455	+	LOC_Os10g38040.1
chr10	exon	20374252	20375455	+	LOC_Os10g38040.1:exon_1
chr10	five_prime_UTR	20374252	20374300	+	LOC_Os10g38040.1:utr_1
chr10	CDS	20374301	20374627	+	LOC_Os10g38040.1:cds_1
chr10	three_prime_UTR	20374628	20375455	+	LOC_Os10g38040.1:utr_2
chr10	gene	20377031	20386096	-	LOC_Os10g38060
chr10	mRNA	20377031	20386085	-	LOC_Os10g38060.1
chr10	exon	20384151	20386085	-	LOC_Os10g38060.1:exon_1
chr10	exon	20383617	20383733	-	LOC_Os10g38060.1:exon_2
chr10	exon	20383110	20383304	-	LOC_Os10g38060.1:exon_3
chr10	exon	20382644	20382892	-	LOC_Os10g38060.1:exon_4
chr10	exon	20382490	20382558	-	LOC_Os10g38060.1:exon_5
chr10	exon	20382262	20382409	-	LOC_Os10g38060.1:exon_6
chr10	exon	20381936	20382084	-	LOC_Os10g38060.1:exon_7
chr10	exon	20381671	20381832	-	LOC_Os10g38060.1:exon_8
chr10	exon	20380850	20381047	-	LOC_Os10g38060.1:exon_9
chr10	exon	20379937	20380243	-	LOC_Os10g38060.1:exon_10
chr10	exon	20377031	20379193	-	LOC_Os10g38060.1:exon_11
chr10	five_prime_UTR	20385711	20386085	-	LOC_Os10g38060.1:utr_3
chr10	CDS	20384151	20385710	-	LOC_Os10g38060.1:cds_1
chr10	CDS	20383617	20383733	-	LOC_Os10g38060.1:cds_2
chr10	CDS	20383110	20383304	-	LOC_Os10g38060.1:cds_3
chr10	CDS	20382644	20382892	-	LOC_Os10g38060.1:cds_4
chr10	CDS	20382490	20382558	-	LOC_Os10g38060.1:cds_5
chr10	CDS	20382262	20382409	-	LOC_Os10g38060.1:cds_6
chr10	CDS	20381936	20382084	-	LOC_Os10g38060.1:cds_7
chr10	CDS	20381671	20381832	-	LOC_Os10g38060.1:cds_8
chr10	CDS	20380850	20381047	-	LOC_Os10g38060.1:cds_9
chr10	CDS	20379950	20380243	-	LOC_Os10g38060.1:cds_10
chr10	three_prime_UTR	20379937	20379949	-	LOC_Os10g38060.1:utr_2
chr10	three_prime_UTR	20377031	20379193	-	LOC_Os10g38060.1:utr_1
chr10	mRNA	20379535	20386096	-	LOC_Os10g38060.2
chr10	exon	20384151	20386096	-	LOC_Os10g38060.2:exon_1
chr10	exon	20383617	20383733	-	LOC_Os10g38060.2:exon_2
chr10	exon	20383110	20383304	-	LOC_Os10g38060.2:exon_3
chr10	exon	20382644	20382892	-	LOC_Os10g38060.2:exon_4
chr10	exon	20382490	20382558	-	LOC_Os10g38060.2:exon_5
chr10	exon	20382262	20382409	-	LOC_Os10g38060.2:exon_6
chr10	exon	20381936	20382084	-	LOC_Os10g38060.2:exon_7
chr10	exon	20381671	20381832	-	LOC_Os10g38060.2:exon_8
chr10	exon	20380850	20381047	-	LOC_Os10g38060.2:exon_9
chr10	exon	20379535	20380243	-	LOC_Os10g38060.2:exon_10
chr10	five_prime_UTR	20385711	20386096	-	LOC_Os10g38060.2:utr_2
chr10	CDS	20384151	20385710	-	LOC_Os10g38060.2:cds_1
chr10	CDS	20383617	20383733	-	LOC_Os10g38060.2:cds_2
chr10	CDS	20383110	20383304	-	LOC_Os10g38060.2:cds_3
chr10	CDS	20382644	20382892	-	LOC_Os10g38060.2:cds_4
chr10	CDS	20382490	20382558	-	LOC_Os10g38060.2:cds_5
chr10	CDS	20382262	20382409	-	LOC_Os10g38060.2:cds_6
chr10	CDS	20381936	20382084	-	LOC_Os10g38060.2:cds_7
chr10	CDS	20381671	20381832	-	LOC_Os10g38060.2:cds_8
chr10	CDS	20380850	20381047	-	LOC_Os10g38060.2:cds_9
chr10	CDS	20379950	20380243	-	LOC_Os10g38060.2:cds_10
chr10	three_prime_UTR	20379535	20379949	-	LOC_Os10g38060.2:utr_1
chr10	gene	20377195	20380235	+	LOC_Os10g38050
chr10	mRNA	20377195	20380235	+	LOC_Os10g38050.1
chr10	exon	20377195	20377403	+	LOC_Os10g38050.1:exon_1
chr10	exon	20377486	20378127	+	LOC_Os10g38050.1:exon_2
chr10	exon	20378214	20379189	+	LOC_Os10g38050.1:exon_3
chr10	exon	20379278	20380235	+	LOC_Os10g38050.1:exon_4
chr10	five_prime_UTR	20377195	20377303	+	LOC_Os10g38050.1:utr_1
chr10	CDS	20377304	20377403	+	LOC_Os10g38050.1:cds_1
chr10	CDS	20377486	20378127	+	LOC_Os10g38050.1:cds_2
chr10	CDS	20378214	20379189	+	LOC_Os10g38050.1:cds_3
chr10	CDS	20379278	20379320	+	LOC_Os10g38050.1:cds_4
chr10	three_prime_UTR	20379321	20380235	+	LOC_Os10g38050.1:utr_2
chr10	gene	20387884	20388864	-	LOC_Os10g38070
chr10	mRNA	20387884	20388864	-	LOC_Os10g38070.1
chr10	exon	20388796	20388864	-	LOC_Os10g38070.1:exon_1
chr10	exon	20388480	20388496	-	LOC_Os10g38070.1:exon_2
chr10	exon	20387884	20388367	-	LOC_Os10g38070.1:exon_3
chr10	CDS	20388796	20388864	-	LOC_Os10g38070.1:cds_1
chr10	CDS	20388480	20388496	-	LOC_Os10g38070.1:cds_2
chr10	CDS	20387884	20388367	-	LOC_Os10g38070.1:cds_3
chr10	gene	20389639	20392319	-	LOC_Os10g38080
chr10	mRNA	20389639	20392319	-	LOC_Os10g38080.1
chr10	exon	20389639	20392319	-	LOC_Os10g38080.1:exon_1
chr10	five_prime_UTR	20392168	20392319	-	LOC_Os10g38080.1:utr_2
chr10	CDS	20389888	20392167	-	LOC_Os10g38080.1:cds_1
chr10	three_prime_UTR	20389639	20389887	-	LOC_Os10g38080.1:utr_1
chr10	gene	20394588	20399339	-	LOC_Os10g38090
chr10	mRNA	20394588	20399339	-	LOC_Os10g38090.1
chr10	exon	20398925	20399339	-	LOC_Os10g38090.1:exon_1
chr10	exon	20396383	20396598	-	LOC_Os10g38090.1:exon_2
chr10	exon	20396007	20396288	-	LOC_Os10g38090.1:exon_3
chr10	exon	20395565	20395897	-	LOC_Os10g38090.1:exon_4
chr10	exon	20395247	20395450	-	LOC_Os10g38090.1:exon_5
chr10	exon	20394588	20395153	-	LOC_Os10g38090.1:exon_6
chr10	five_prime_UTR	20399246	20399339	-	LOC_Os10g38090.1:utr_2
chr10	CDS	20398925	20399245	-	LOC_Os10g38090.1:cds_1
chr10	CDS	20396383	20396598	-	LOC_Os10g38090.1:cds_2
chr10	CDS	20396007	20396288	-	LOC_Os10g38090.1:cds_3
chr10	CDS	20395565	20395897	-	LOC_Os10g38090.1:cds_4
chr10	CDS	20395247	20395450	-	LOC_Os10g38090.1:cds_5
chr10	CDS	20394974	20395153	-	LOC_Os10g38090.1:cds_6
chr10	three_prime_UTR	20394588	20394973	-	LOC_Os10g38090.1:utr_1
chr10	gene	20407411	20408001	-	LOC_Os10g38100
chr10	mRNA	20407411	20408001	-	LOC_Os10g38100.1
chr10	exon	20407411	20408001	-	LOC_Os10g38100.1:exon_1
chr10	CDS	20407411	20408001	-	LOC_Os10g38100.1:cds_1
chr10	gene	20411944	20416491	-	LOC_Os10g38110
chr10	mRNA	20411944	20416491	-	LOC_Os10g38110.1
chr10	exon	20415588	20416491	-	LOC_Os10g38110.1:exon_1
chr10	exon	20413735	20413950	-	LOC_Os10g38110.1:exon_2
chr10	exon	20413359	20413646	-	LOC_Os10g38110.1:exon_3
chr10	exon	20412935	20413270	-	LOC_Os10g38110.1:exon_4
chr10	exon	20412616	20412819	-	LOC_Os10g38110.1:exon_5
chr10	exon	20411944	20412501	-	LOC_Os10g38110.1:exon_6
chr10	five_prime_UTR	20415912	20416491	-	LOC_Os10g38110.1:utr_2
chr10	CDS	20415588	20415911	-	LOC_Os10g38110.1:cds_1
chr10	CDS	20413735	20413950	-	LOC_Os10g38110.1:cds_2
chr10	CDS	20413359	20413646	-	LOC_Os10g38110.1:cds_3
chr10	CDS	20412935	20413270	-	LOC_Os10g38110.1:cds_4
chr10	CDS	20412616	20412819	-	LOC_Os10g38110.1:cds_5
chr10	CDS	20412322	20412501	-	LOC_Os10g38110.1:cds_6
chr10	three_prime_UTR	20411944	20412321	-	LOC_Os10g38110.1:utr_1
chr10	mRNA	20411944	20414245	-	LOC_Os10g38110.2
chr10	exon	20413735	20414245	-	LOC_Os10g38110.2:exon_1
chr10	exon	20413359	20413646	-	LOC_Os10g38110.2:exon_2
chr10	exon	20412935	20413270	-	LOC_Os10g38110.2:exon_3
chr10	exon	20412616	20412819	-	LOC_Os10g38110.2:exon_4
chr10	exon	20411944	20412501	-	LOC_Os10g38110.2:exon_5
chr10	five_prime_UTR	20413975	20414245	-	LOC_Os10g38110.2:utr_2
chr10	CDS	20413735	20413974	-	LOC_Os10g38110.2:cds_1
chr10	CDS	20413359	20413646	-	LOC_Os10g38110.2:cds_2
chr10	CDS	20412935	20413270	-	LOC_Os10g38110.2:cds_3
chr10	CDS	20412616	20412819	-	LOC_Os10g38110.2:cds_4
chr10	CDS	20412322	20412501	-	LOC_Os10g38110.2:cds_5
chr10	three_prime_UTR	20411944	20412321	-	LOC_Os10g38110.2:utr_1
chr10	gene	20426804	20430567	-	LOC_Os10g38120
chr10	mRNA	20426804	20430567	-	LOC_Os10g38120.1
chr10	exon	20430159	20430567	-	LOC_Os10g38120.1:exon_1
chr10	exon	20428370	20428585	-	LOC_Os10g38120.1:exon_2
chr10	exon	20427989	20428276	-	LOC_Os10g38120.1:exon_3
chr10	exon	20427561	20427896	-	LOC_Os10g38120.1:exon_4
chr10	exon	20427251	20427454	-	LOC_Os10g38120.1:exon_5
chr10	exon	20426804	20427152	-	LOC_Os10g38120.1:exon_6
chr10	five_prime_UTR	20430534	20430567	-	LOC_Os10g38120.1:utr_2
chr10	CDS	20430159	20430533	-	LOC_Os10g38120.1:cds_1
chr10	CDS	20428370	20428585	-	LOC_Os10g38120.1:cds_2
chr10	CDS	20427989	20428276	-	LOC_Os10g38120.1:cds_3
chr10	CDS	20427561	20427896	-	LOC_Os10g38120.1:cds_4
chr10	CDS	20427251	20427454	-	LOC_Os10g38120.1:cds_5
chr10	CDS	20426973	20427152	-	LOC_Os10g38120.1:cds_6
chr10	three_prime_UTR	20426804	20426972	-	LOC_Os10g38120.1:utr_1
chr10	gene	20431214	20431722	+	LOC_Os10g38130
chr10	mRNA	20431214	20431722	+	LOC_Os10g38130.1
chr10	exon	20431214	20431360	+	LOC_Os10g38130.1:exon_1
chr10	exon	20431657	20431722	+	LOC_Os10g38130.1:exon_2
chr10	CDS	20431214	20431360	+	LOC_Os10g38130.1:cds_1
chr10	CDS	20431657	20431722	+	LOC_Os10g38130.1:cds_2
chr10	gene	20431775	20433265	-	LOC_Os10g38140
chr10	mRNA	20431775	20433265	-	LOC_Os10g38140.1
chr10	exon	20432759	20433265	-	LOC_Os10g38140.1:exon_1
chr10	exon	20431775	20432662	-	LOC_Os10g38140.1:exon_2
chr10	five_prime_UTR	20433116	20433265	-	LOC_Os10g38140.1:utr_2
chr10	CDS	20432759	20433115	-	LOC_Os10g38140.1:cds_1
chr10	CDS	20432285	20432662	-	LOC_Os10g38140.1:cds_2
chr10	three_prime_UTR	20431775	20432284	-	LOC_Os10g38140.1:utr_1
chr10	gene	20434578	20435650	-	LOC_Os10g38150
chr10	mRNA	20434578	20435650	-	LOC_Os10g38150.1
chr10	exon	20435224	20435650	-	LOC_Os10g38150.1:exon_1
chr10	exon	20434578	20435107	-	LOC_Os10g38150.1:exon_2
chr10	five_prime_UTR	20435584	20435650	-	LOC_Os10g38150.1:utr_2
chr10	CDS	20435224	20435583	-	LOC_Os10g38150.1:cds_1
chr10	CDS	20435033	20435107	-	LOC_Os10g38150.1:cds_2
chr10	three_prime_UTR	20434578	20435032	-	LOC_Os10g38150.1:utr_1
chr10	gene	20437920	20439182	+	LOC_Os10g38160
chr10	mRNA	20437920	20439182	+	LOC_Os10g38160.1
chr10	exon	20437920	20438246	+	LOC_Os10g38160.1:exon_1
chr10	exon	20438593	20439182	+	LOC_Os10g38160.1:exon_2
chr10	CDS	20437920	20438246	+	LOC_Os10g38160.1:cds_1
chr10	CDS	20438593	20438964	+	LOC_Os10g38160.1:cds_2
chr10	three_prime_UTR	20438965	20439182	+	LOC_Os10g38160.1:utr_1
chr10	gene	20445277	20445759	-	LOC_Os10g38170
chr10	mRNA	20445277	20445759	-	LOC_Os10g38170.1
chr10	exon	20445277	20445759	-	LOC_Os10g38170.1:exon_1
chr10	CDS	20445277	20445759	-	LOC_Os10g38170.1:cds_1
chr10	gene	20449092	20450040	-	LOC_Os10g38189
chr10	mRNA	20449092	20450040	-	LOC_Os10g38189.1
chr10	exon	20449852	20450040	-	LOC_Os10g38189.1:exon_1
chr10	exon	20449693	20449800	-	LOC_Os10g38189.1:exon_2
chr10	exon	20449092	20449466	-	LOC_Os10g38189.1:exon_3
chr10	CDS	20449852	20450040	-	LOC_Os10g38189.1:cds_1
chr10	CDS	20449693	20449800	-	LOC_Os10g38189.1:cds_2
chr10	CDS	20449092	20449466	-	LOC_Os10g38189.1:cds_3
chr10	gene	20455335	20455736	+	LOC_Os10g38196
chr10	mRNA	20455335	20455736	+	LOC_Os10g38196.1
chr10	exon	20455335	20455736	+	LOC_Os10g38196.1:exon_1
chr10	CDS	20455335	20455736	+	LOC_Os10g38196.1:cds_1
chr10	gene	20464121	20464483	+	LOC_Os10g38206
chr10	mRNA	20464121	20464483	+	LOC_Os10g38206.1
chr10	exon	20464121	20464483	+	LOC_Os10g38206.1:exon_1
chr10	CDS	20464121	20464483	+	LOC_Os10g38206.1:cds_1
chr10	gene	20465311	20465790	+	LOC_Os10g38212
chr10	mRNA	20465311	20465790	+	LOC_Os10g38212.1
chr10	exon	20465311	20465790	+	LOC_Os10g38212.1:exon_1
chr10	CDS	20465311	20465790	+	LOC_Os10g38212.1:cds_1
chr10	gene	20468369	20468974	+	LOC_Os10g38214
chr10	mRNA	20468369	20468974	+	LOC_Os10g38214.1
chr10	exon	20468369	20468974	+	LOC_Os10g38214.1:exon_1
chr10	CDS	20468369	20468974	+	LOC_Os10g38214.1:cds_1
chr10	gene	20469945	20471922	+	LOC_Os10g38216
chr10	mRNA	20469945	20471922	+	LOC_Os10g38216.1
chr10	exon	20469945	20470068	+	LOC_Os10g38216.1:exon_1
chr10	exon	20470811	20471040	+	LOC_Os10g38216.1:exon_2
chr10	exon	20471767	20471922	+	LOC_Os10g38216.1:exon_3
chr10	CDS	20469945	20470068	+	LOC_Os10g38216.1:cds_1
chr10	CDS	20470811	20471040	+	LOC_Os10g38216.1:cds_2
chr10	CDS	20471767	20471922	+	LOC_Os10g38216.1:cds_3
chr10	gene	20472523	20474775	+	LOC_Os10g38229
chr10	mRNA	20472523	20474775	+	LOC_Os10g38229.1
chr10	exon	20472523	20474775	+	LOC_Os10g38229.1:exon_1
chr10	CDS	20472523	20474775	+	LOC_Os10g38229.1:cds_1
chr10	gene	20474801	20477005	+	LOC_Os10g38234
chr10	mRNA	20474801	20477005	+	LOC_Os10g38234.1
chr10	exon	20474801	20477005	+	LOC_Os10g38234.1:exon_1
chr10	CDS	20474801	20477005	+	LOC_Os10g38234.1:cds_1
chr10	gene	20477153	20477464	+	LOC_Os10g38238
chr10	mRNA	20477153	20477464	+	LOC_Os10g38238.1
chr10	exon	20477153	20477464	+	LOC_Os10g38238.1:exon_1
chr10	CDS	20477153	20477464	+	LOC_Os10g38238.1:cds_1
chr10	gene	20479654	20481033	-	LOC_Os10g38272
chr10	mRNA	20479654	20481033	-	LOC_Os10g38272.1
chr10	exon	20480889	20481033	-	LOC_Os10g38272.1:exon_1
chr10	exon	20479654	20480060	-	LOC_Os10g38272.1:exon_2
chr10	CDS	20480889	20481033	-	LOC_Os10g38272.1:cds_1
chr10	CDS	20479654	20480060	-	LOC_Os10g38272.1:cds_2
chr10	gene	20481489	20481734	-	LOC_Os10g38274
chr10	mRNA	20481489	20481734	-	LOC_Os10g38274.1
chr10	exon	20481489	20481734	-	LOC_Os10g38274.1:exon_1
chr10	CDS	20481489	20481734	-	LOC_Os10g38274.1:cds_1
chr10	gene	20482529	20483272	-	LOC_Os10g38276
chr10	mRNA	20482529	20483272	-	LOC_Os10g38276.1
chr10	exon	20482529	20483272	-	LOC_Os10g38276.1:exon_1
chr10	CDS	20482529	20483272	-	LOC_Os10g38276.1:cds_1
chr10	gene	20483523	20484233	-	LOC_Os10g38278
chr10	mRNA	20483523	20484233	-	LOC_Os10g38278.1
chr10	exon	20483523	20484233	-	LOC_Os10g38278.1:exon_1
chr10	CDS	20483523	20484233	-	LOC_Os10g38278.1:cds_1
chr10	gene	20484902	20486082	-	LOC_Os10g38314
chr10	mRNA	20484902	20486082	-	LOC_Os10g38314.1
chr10	exon	20485867	20486082	-	LOC_Os10g38314.1:exon_1
chr10	exon	20484902	20485180	-	LOC_Os10g38314.1:exon_2
chr10	CDS	20485867	20486082	-	LOC_Os10g38314.1:cds_1
chr10	CDS	20484902	20485180	-	LOC_Os10g38314.1:cds_2
chr10	gene	20488627	20489894	+	LOC_Os10g38340
chr10	mRNA	20488627	20489894	+	LOC_Os10g38340.1
chr10	exon	20488627	20489116	+	LOC_Os10g38340.1:exon_1
chr10	exon	20489218	20489894	+	LOC_Os10g38340.1:exon_2
chr10	five_prime_UTR	20488627	20488789	+	LOC_Os10g38340.1:utr_1
chr10	CDS	20488790	20489116	+	LOC_Os10g38340.1:cds_1
chr10	CDS	20489218	20489610	+	LOC_Os10g38340.1:cds_2
chr10	three_prime_UTR	20489611	20489894	+	LOC_Os10g38340.1:utr_2
chr10	gene	20493332	20494339	+	LOC_Os10g38350
chr10	mRNA	20493332	20494339	+	LOC_Os10g38350.1
chr10	exon	20493332	20493753	+	LOC_Os10g38350.1:exon_1
chr10	exon	20493832	20494339	+	LOC_Os10g38350.1:exon_2
chr10	five_prime_UTR	20493332	20493426	+	LOC_Os10g38350.1:utr_1
chr10	CDS	20493427	20493753	+	LOC_Os10g38350.1:cds_1
chr10	CDS	20493832	20494200	+	LOC_Os10g38350.1:cds_2
chr10	three_prime_UTR	20494201	20494339	+	LOC_Os10g38350.1:utr_2
chr10	gene	20498004	20499097	+	LOC_Os10g38360
chr10	mRNA	20498004	20499097	+	LOC_Os10g38360.1
chr10	exon	20498004	20498417	+	LOC_Os10g38360.1:exon_1
